,Respodent,Year,Month,Cash,Cash Change,date,Firm ID,Class
0,4425.0,2021,2,-200000.0,0.0,2021-02-28,DD-ET-1930,Strong
1,4425.0,2021,3,-200000.0,0.0,2021-03-31,DD-ET-1930,Strong
2,4425.0,2021,4,-193281.0,6719.0,2021-04-30,DD-ET-1930,Strong
3,4425.0,2021,5,-193177.0,104.0,2021-05-31,DD-ET-1930,Strong
4,4425.0,2021,6,-126689.0,66488.0,2021-06-30,DD-ET-1930,Strong
5,4425.0,2021,7,-70549.0,56140.0,2021-07-31,DD-ET-1930,Strong
6,4425.0,2021,8,-165702.0,-95153.0,2021-08-31,DD-ET-1930,Strong
7,4425.0,2021,9,-133572.5,32129.5,2021-09-30,DD-ET-1930,Strong
8,4425.0,2021,10,-112042.5,21530.0,2021-10-31,DD-ET-1930,Strong
9,4425.0,2021,11,-68426.5,43616.0,2021-11-30,DD-ET-1930,Strong
10,4425.0,2021,12,-4693.5,63733.0,2021-12-31,DD-ET-1930,Strong
11,4425.0,2022,1,50216.5,54910.0,2022-01-31,DD-ET-1930,Strong
12,4425.0,2022,2,102509.5,52293.0,2022-02-28,DD-ET-1930,Strong
13,4425.0,2022,3,285739.5,183230.0,2022-03-31,DD-ET-1930,Strong
14,4425.0,2022,4,319499.5,33760.0,2022-04-30,DD-ET-1930,Strong
15,4425.0,2022,5,321389.5,1890.0,2022-05-31,DD-ET-1930,Strong
16,4425.0,2022,6,321389.5,0.0,2022-06-30,DD-ET-1930,Strong
17,4429.0,2021,1,-150000.0,0.0,2021-01-31,AA-KG-SA-1376,Strong
18,4429.0,2021,4,-58927.0,91073.0,2021-04-30,AA-KG-SA-1376,Strong
19,4429.0,2021,5,139523.0,198450.0,2021-05-31,AA-KG-SA-1376,Strong
20,4429.0,2021,6,765317.0,625794.0,2021-06-30,AA-KG-SA-1376,Strong
21,4429.0,2021,7,880779.4,115462.40000000002,2021-07-31,AA-KG-SA-1376,Strong
22,4429.0,2021,8,966445.4,85666.0,2021-08-31,AA-KG-SA-1376,Strong
23,4429.0,2021,9,1016064.4,49619.0,2021-09-30,AA-KG-SA-1376,Strong
24,4429.0,2021,10,1006724.4,-9340.0,2021-10-31,AA-KG-SA-1376,Strong
25,4429.0,2021,11,931842.4,-74882.0,2021-11-30,AA-KG-SA-1376,Strong
26,4429.0,2021,12,1009718.4,77876.0,2021-12-31,AA-KG-SA-1376,Strong
27,4429.0,2022,1,976218.4,-33500.0,2022-01-31,AA-KG-SA-1376,Strong
28,4429.0,2022,2,1023268.4,47050.0,2022-02-28,AA-KG-SA-1376,Strong
29,4429.0,2022,3,1041483.4,18215.0,2022-03-31,AA-KG-SA-1376,Strong
30,4429.0,2022,4,1095283.4,53799.99999999988,2022-04-30,AA-KG-SA-1376,Strong
31,4431.0,2021,3,-50000.0,0.0,2021-03-31,AA-KG-SA-1495,Poor
32,4431.0,2021,4,-53320.0,-3320.0,2021-04-30,AA-KG-SA-1495,Poor
33,4431.0,2021,5,-70020.0,-16700.0,2021-05-31,AA-KG-SA-1495,Poor
34,4431.0,2021,6,333980.0,404000.0,2021-06-30,AA-KG-SA-1495,Poor
35,4432.0,2021,4,1080.0,0.0,2021-04-30,DD-ET-2194,Poor
36,4433.0,2021,4,-1978.0,0.0,2021-04-30,HR-DE-2171,Medium
37,4433.0,2021,5,2292.0,4270.0,2021-05-31,HR-DE-2171,Medium
38,4433.0,2021,6,269361.53,267069.53,2021-06-30,HR-DE-2171,Medium
39,4433.0,2021,7,266821.53,-2540.0,2021-07-31,HR-DE-2171,Medium
40,4433.0,2021,8,250538.53,-16283.00000000003,2021-08-31,HR-DE-2171,Medium
41,4433.0,2021,9,272523.53,21985.00000000003,2021-09-30,HR-DE-2171,Medium
42,4433.0,2021,10,289635.53,17112.0,2021-10-31,HR-DE-2171,Medium
43,4433.0,2021,11,294250.53,4615.0,2021-11-30,HR-DE-2171,Medium
44,4433.0,2021,12,323010.53,28760.0,2021-12-31,HR-DE-2171,Medium
45,4433.0,2022,1,353480.53,30470.0,2022-01-31,HR-DE-2171,Medium
46,4433.0,2022,2,363620.53,10140.0,2022-02-28,HR-DE-2171,Medium
47,4433.0,2022,3,391145.53,27525.0,2022-03-31,HR-DE-2171,Medium
48,4433.0,2022,4,412044.53,20899.0,2022-04-30,HR-DE-2171,Medium
49,4435.0,2021,4,6340.0,0.0,2021-04-30,AA-KS-NA-1603,Strong
50,4435.0,2021,5,-7298.0,-13638.0,2021-05-31,AA-KS-NA-1603,Strong
51,4435.0,2021,6,588777.0,596075.0,2021-06-30,AA-KS-NA-1603,Strong
52,4435.0,2021,7,589734.0,957.0,2021-07-31,AA-KS-NA-1603,Strong
53,4435.0,2021,8,532064.0,-57670.0,2021-08-31,AA-KS-NA-1603,Strong
54,4435.0,2021,9,538949.0,6885.0,2021-09-30,AA-KS-NA-1603,Strong
55,4435.0,2021,10,542351.0,3402.0,2021-10-31,AA-KS-NA-1603,Strong
56,4435.0,2021,11,539861.0,-2490.0,2021-11-30,AA-KS-NA-1603,Strong
57,4435.0,2021,12,559338.0,19477.0,2021-12-31,AA-KS-NA-1603,Strong
58,4435.0,2022,1,560753.0,1415.0,2022-01-31,AA-KS-NA-1603,Strong
59,4435.0,2022,2,564143.0,3390.0,2022-02-28,AA-KS-NA-1603,Strong
60,4435.0,2022,3,561323.0,-2820.0,2022-03-31,AA-KS-NA-1603,Strong
61,4435.0,2022,4,561763.0,440.0,2022-04-30,AA-KS-NA-1603,Strong
62,4436.0,2021,2,-100000.0,0.0,2021-02-28,DD-ET-1918,Medium
63,4436.0,2021,4,-56300.0,43700.0,2021-04-30,DD-ET-1918,Medium
64,4436.0,2021,5,-50900.0,5400.0,2021-05-31,DD-ET-1918,Medium
65,4436.0,2021,6,47700.0,98600.0,2021-06-30,DD-ET-1918,Medium
66,4436.0,2021,7,58320.0,10620.0,2021-07-31,DD-ET-1918,Medium
67,4436.0,2021,8,47796.4,-10523.599999999999,2021-08-31,DD-ET-1918,Medium
68,4436.0,2021,9,32551.4,-15245.0,2021-09-30,DD-ET-1918,Medium
69,4436.0,2021,10,-37255.6,-69807.0,2021-10-31,DD-ET-1918,Medium
70,4436.0,2021,11,-48455.6,-11200.0,2021-11-30,DD-ET-1918,Medium
71,4436.0,2021,12,-54105.6,-5650.0,2021-12-31,DD-ET-1918,Medium
72,4436.0,2022,1,-36210.6,17895.0,2022-01-31,DD-ET-1918,Medium
73,4436.0,2022,2,-19100.6,17110.0,2022-02-28,DD-ET-1918,Medium
74,4436.0,2022,3,-46004.6,-26904.0,2022-03-31,DD-ET-1918,Medium
75,4436.0,2022,4,-199804.6,-153800.0,2022-04-30,DD-ET-1918,Medium
76,4437.0,2021,4,-32700.0,0.0,2021-04-30,AD-CW-CH-2195,Strong
77,4437.0,2021,5,20200.0,52900.0,2021-05-31,AD-CW-CH-2195,Strong
78,4437.0,2021,6,379000.0,358800.0,2021-06-30,AD-CW-CH-2195,Strong
79,4437.0,2021,7,432500.0,53500.0,2021-07-31,AD-CW-CH-2195,Strong
80,4437.0,2021,8,525900.0,93400.0,2021-08-31,AD-CW-CH-2195,Strong
81,4437.0,2021,9,606900.0,81000.0,2021-09-30,AD-CW-CH-2195,Strong
82,4437.0,2021,10,683600.0,76700.0,2021-10-31,AD-CW-CH-2195,Strong
83,4437.0,2021,11,767400.0,83800.0,2021-11-30,AD-CW-CH-2195,Strong
84,4437.0,2021,12,861400.0,94000.0,2021-12-31,AD-CW-CH-2195,Strong
85,4437.0,2022,1,997000.0,135600.0,2022-01-31,AD-CW-CH-2195,Strong
86,4437.0,2022,2,1119000.0,122000.0,2022-02-28,AD-CW-CH-2195,Strong
87,4437.0,2022,3,1224120.0,105120.0,2022-03-31,AD-CW-CH-2195,Strong
88,4437.0,2022,4,1302720.0,78600.0,2022-04-30,AD-CW-CH-2195,Strong
89,4438.0,2021,4,-64100.0,0.0,2021-04-30,AA-KS-NA-1069,Strong
90,4438.0,2021,5,600.0,64700.0,2021-05-31,AA-KS-NA-1069,Strong
91,4438.0,2021,6,193039.0,192439.0,2021-06-30,AA-KS-NA-1069,Strong
92,4438.0,2021,7,250452.0,57413.0,2021-07-31,AA-KS-NA-1069,Strong
93,4438.0,2021,8,219958.0,-30494.0,2021-08-31,AA-KS-NA-1069,Strong
94,4438.0,2021,9,240808.0,20850.0,2021-09-30,AA-KS-NA-1069,Strong
95,4438.0,2021,10,280808.0,40000.0,2021-10-31,AA-KS-NA-1069,Strong
96,4438.0,2021,11,277288.0,-3520.0,2021-11-30,AA-KS-NA-1069,Strong
97,4438.0,2021,12,308393.0,31105.0,2021-12-31,AA-KS-NA-1069,Strong
98,4438.0,2022,1,307003.0,-1390.0,2022-01-31,AA-KS-NA-1069,Strong
99,4438.0,2022,2,352413.0,45410.0,2022-02-28,AA-KS-NA-1069,Strong
100,4438.0,2022,3,385413.0,33000.0,2022-03-31,AA-KS-NA-1069,Strong
101,4438.0,2022,4,372863.0,-12550.0,2022-04-30,AA-KS-NA-1069,Strong
102,4440.0,2021,3,-220000.0,0.0,2021-03-31,AA-KG-SA-1317,Strong
103,4440.0,2021,4,-206040.0,13960.0,2021-04-30,AA-KG-SA-1317,Strong
104,4440.0,2021,5,-153685.0,52355.0,2021-05-31,AA-KG-SA-1317,Strong
105,4440.0,2021,6,283242.0,436927.0,2021-06-30,AA-KG-SA-1317,Strong
106,4440.0,2021,7,305027.0,21785.0,2021-07-31,AA-KG-SA-1317,Strong
107,4440.0,2021,8,429647.0,124620.0,2021-08-31,AA-KG-SA-1317,Strong
108,4440.0,2021,9,423697.0,-5950.0,2021-09-30,AA-KG-SA-1317,Strong
109,4440.0,2021,10,407797.0,-15900.0,2021-10-31,AA-KG-SA-1317,Strong
110,4440.0,2021,11,1039072.0,631275.0,2021-11-30,AA-KG-SA-1317,Strong
111,4440.0,2021,12,571172.0,-467900.0,2021-12-31,AA-KG-SA-1317,Strong
112,4440.0,2022,1,542422.0,-28750.0,2022-01-31,AA-KG-SA-1317,Strong
113,4440.0,2022,2,937138.0,394716.0,2022-02-28,AA-KG-SA-1317,Strong
114,4440.0,2022,3,935838.0,-1300.0,2022-03-31,AA-KG-SA-1317,Strong
115,4440.0,2022,4,936238.0,400.0,2022-04-30,AA-KG-SA-1317,Strong
116,4442.0,2021,4,-74200.0,0.0,2021-04-30,AA-ME-HI-1013,Strong
117,4442.0,2021,5,-100200.0,-26000.0,2021-05-31,AA-ME-HI-1013,Strong
118,4442.0,2021,6,-76100.0,24100.0,2021-06-30,AA-ME-HI-1013,Strong
119,4442.0,2021,7,-118700.0,-42600.0,2021-07-31,AA-ME-HI-1013,Strong
120,4442.0,2021,8,-153200.0,-34500.0,2021-08-31,AA-ME-HI-1013,Strong
121,4442.0,2021,9,247400.0,400600.0,2021-09-30,AA-ME-HI-1013,Strong
122,4442.0,2021,10,108200.0,-139200.0,2021-10-31,AA-ME-HI-1013,Strong
123,4442.0,2021,11,126700.0,18500.0,2021-11-30,AA-ME-HI-1013,Strong
124,4442.0,2021,12,-241300.0,-368000.0,2021-12-31,AA-ME-HI-1013,Strong
125,4442.0,2022,1,-296800.0,-55500.0,2022-01-31,AA-ME-HI-1013,Strong
126,4442.0,2022,2,-351800.0,-55000.0,2022-02-28,AA-ME-HI-1013,Strong
127,4442.0,2022,3,-447300.0,-95500.0,2022-03-31,AA-ME-HI-1013,Strong
128,4442.0,2022,4,-517300.0,-70000.0,2022-04-30,AA-ME-HI-1013,Strong
129,4443.0,2021,4,-236260.0,0.0,2021-04-30,AA-KS-NA-1561,Strong
130,4443.0,2021,5,-230570.0,5690.0,2021-05-31,AA-KS-NA-1561,Strong
131,4443.0,2021,6,14720.0,245290.0,2021-06-30,AA-KS-NA-1561,Strong
132,4443.0,2021,7,45480.0,30760.0,2021-07-31,AA-KS-NA-1561,Strong
133,4443.0,2021,8,23197.0,-22283.0,2021-08-31,AA-KS-NA-1561,Strong
134,4443.0,2021,9,30975.0,7778.0,2021-09-30,AA-KS-NA-1561,Strong
135,4443.0,2021,10,58235.0,27260.0,2021-10-31,AA-KS-NA-1561,Strong
136,4443.0,2021,11,81908.0,23673.0,2021-11-30,AA-KS-NA-1561,Strong
137,4443.0,2021,12,119598.0,37690.0,2021-12-31,AA-KS-NA-1561,Strong
138,4443.0,2022,1,112460.0,-7138.0,2022-01-31,AA-KS-NA-1561,Strong
139,4443.0,2022,2,126780.0,14320.0,2022-02-28,AA-KS-NA-1561,Strong
140,4443.0,2022,3,141720.0,14940.0,2022-03-31,AA-KS-NA-1561,Strong
141,4443.0,2022,4,146550.0,4830.0,2022-04-30,AA-KS-NA-1561,Strong
142,4444.0,2021,2,-400000.0,0.0,2021-02-28,AA-KS-NA-1383,Strong
143,4444.0,2021,4,-325985.25,74014.75,2021-04-30,AA-KS-NA-1383,Strong
144,4444.0,2021,5,-315478.25,10507.0,2021-05-31,AA-KS-NA-1383,Strong
145,4444.0,2021,6,-141354.25,174124.0,2021-06-30,AA-KS-NA-1383,Strong
146,4444.0,2021,7,27338.75,168693.0,2021-07-31,AA-KS-NA-1383,Strong
147,4444.0,2021,8,212313.75,184975.0,2021-08-31,AA-KS-NA-1383,Strong
148,4444.0,2021,9,380541.75,168228.0,2021-09-30,AA-KS-NA-1383,Strong
149,4444.0,2021,10,382580.75,2039.0,2021-10-31,AA-KS-NA-1383,Strong
150,4444.0,2021,11,564617.75,182037.0,2021-11-30,AA-KS-NA-1383,Strong
151,4444.0,2021,12,647443.75,82826.0,2021-12-31,AA-KS-NA-1383,Strong
152,4444.0,2022,1,712332.75,64889.0,2022-01-31,AA-KS-NA-1383,Strong
153,4444.0,2022,2,696550.75,-15782.0,2022-02-28,AA-KS-NA-1383,Strong
154,4444.0,2022,3,836989.75,140439.0,2022-03-31,AA-KS-NA-1383,Strong
155,4444.0,2022,4,887637.75,50648.0,2022-04-30,AA-KS-NA-1383,Strong
156,4445.0,2021,4,-1100.0,0.0,2021-04-30,AD-NO-TI-1757,Strong
157,4445.0,2021,5,17400.0,18500.0,2021-05-31,AD-NO-TI-1757,Strong
158,4445.0,2021,6,361800.0,344400.0,2021-06-30,AD-NO-TI-1757,Strong
159,4445.0,2021,7,380450.0,18650.0,2021-07-31,AD-NO-TI-1757,Strong
160,4445.0,2021,8,397810.0,17360.0,2021-08-31,AD-NO-TI-1757,Strong
161,4445.0,2021,9,413310.0,15500.0,2021-09-30,AD-NO-TI-1757,Strong
162,4445.0,2021,10,409210.0,-4100.0,2021-10-31,AD-NO-TI-1757,Strong
163,4445.0,2021,11,421410.0,12200.0,2021-11-30,AD-NO-TI-1757,Strong
164,4445.0,2021,12,432010.0,10600.0,2021-12-31,AD-NO-TI-1757,Strong
165,4445.0,2022,1,436210.0,4200.0,2022-01-31,AD-NO-TI-1757,Strong
166,4445.0,2022,2,456210.0,20000.0,2022-02-28,AD-NO-TI-1757,Strong
167,4445.0,2022,3,470910.0,14700.0,2022-03-31,AD-NO-TI-1757,Strong
168,4445.0,2022,4,466910.0,-4000.0,2022-04-30,AD-NO-TI-1757,Strong
169,4446.0,2021,4,-629898.0,0.0,2021-04-30,AA-ME-HI-1600,Medium
170,4446.0,2021,5,-594063.0,35835.0,2021-05-31,AA-ME-HI-1600,Medium
171,4446.0,2021,6,-611498.0,-17435.0,2021-06-30,AA-ME-HI-1600,Medium
172,4446.0,2021,7,-578148.0,33350.0,2021-07-31,AA-ME-HI-1600,Medium
173,4446.0,2021,8,-554117.0,24031.0,2021-08-31,AA-ME-HI-1600,Medium
174,4446.0,2021,9,-451914.0,102203.0,2021-09-30,AA-ME-HI-1600,Medium
